entrez_id_human,entrez_id_mouse,pleiotropy_HPO,pleiotropy_MPO,median_exp,mean_exp,count_exp
368,27421.0,2.0,1.0,0.58057,1.9524791132075472,1.0
6833,20927.0,2.0,1.0,1.5584,9.691526737735849,9.0
10060,20928.0,2.0,2.0,4.15827,6.082192873584907,12.0
215,11666.0,2.0,2.0,9.73004,11.762176415094345,26.0
225,26874.0,,1.0,0.823404,1.7011814547169815,1.0
5825,19299.0,1.0,1.0,14.8471,14.301238867924528,39.0
5826,19300.0,2.0,0.0,23.5167,25.510346981132084,50.0
6059,24015.0,,2.0,25.0956,27.610749056603765,53.0
23,224742.0,,0.0,45.0062,41.364903773584906,53.0
55324,27406.0,,,41.8691,44.74239433962265,53.0
9619,11307.0,,2.0,7.92383,10.19340637735849,19.0
64137,192663.0,,1.0,0.519505,3.60932847735849,5.0
64240,27409.0,1.0,2.0,0.0896492,1.2641671247169814,1.0
64241,67470.0,1.0,2.0,0.0265669,1.0662510656603774,1.0
84696,57742.0,,,1.45207,4.643190207547169,1.0
55347,213012.0,,1.0,20.5682,21.881036792452836,51.0
83451,68758.0,,2.0,15.3496,20.33233301886792,50.0
26090,76192.0,1.0,1.0,36.6741,43.643477547169816,52.0
145447,100504285.0,,0.0,0.246016,1.0582887415094338,2.0
84945,68904.0,,1.0,7.92574,7.026366792452831,8.0
25864,68644.0,,0.0,21.9751,30.03454849056604,50.0
84836,76491.0,,,50.4787,45.19355113207547,49.0
116236,67477.0,,1.0,7.72549,8.397169056603774,19.0
7920,193742.0,1.0,1.0,32.6309,37.5052716981132,53.0
140701,241850.0,,,,,
81926,216169.0,,0.0,67.2063,71.53365094339622,53.0
51104,226016.0,,1.0,12.5778,12.921714339622639,39.0
58489,70178.0,,2.0,7.67391,9.484655245283015,18.0
80167,269423.0,,,5.49997,5.473725660377357,0.0
11057,54608.0,,1.0,18.7742,21.184727358490562,50.0
171586,106861.0,,,11.8261,13.070047169811323,31.0
63874,105501.0,,1.0,29.0421,31.70827056603774,49.0
51099,67469.0,1.0,2.0,8.08715,11.562873396226411,20.0
57406,66082.0,,2.0,9.77076,11.479371132075475,25.0
79575,64296.0,,1.0,21.9096,30.86554207547171,47.0
10006,11308.0,,2.0,33.5749,34.451766981132074,52.0
10152,329165.0,,2.0,13.471,13.897819056603776,33.0
51225,66610.0,,,5.33281,9.61880633962264,15.0
25890,320712.0,,1.0,5.98531,18.862172830188676,26.0
54942,230234.0,,1.0,,,
25,11350.0,2.0,2.0,43.4367,57.615851698113225,52.0
27,11352.0,,2.0,5.87305,6.641023584905659,7.0
3983,226251.0,,,44.5069,76.37266905660377,52.0
84448,231148.0,,0.0,5.60659,11.163724792452832,14.0
22885,319713.0,,1.0,15.3,24.425352032075477,40.0
28,80908.0,,1.0,3.85861,10.110955673584904,14.0
29,109934.0,,1.0,41.1485,44.78858754716981,50.0
137735,223513.0,,1.0,0.141587,2.1740687377358494,2.0
58527,73112.0,,,15.193,19.685904867924524,36.0
84142,70681.0,,1.0,,,
23172,109359.0,,,,,
29777,30946.0,,,17.0797,15.37559924528302,36.0
80325,80283.0,,1.0,50.3112,54.27499207547168,52.0
25841,99382.0,,1.0,6.49878,7.653894528301884,13.0
121551,74007.0,,,,,
10449,52538.0,,,31.0327,39.71694150943396,53.0
31,107476.0,1.0,2.0,11.981,12.337285660377361,38.0
32,100705.0,,2.0,16.5158,26.508669811320758,36.0
84129,102632.0,,1.0,31.6708,35.66376547169812,52.0
27034,66948.0,1.0,1.0,18.9291,20.526700377358484,51.0
28976,229211.0,1.0,1.0,25.5965,25.22575415094339,52.0
33,11363.0,,1.0,3.24007,10.689761618867927,17.0
34,11364.0,1.0,1.0,30.5621,34.07527924528303,53.0
35,11409.0,1.0,2.0,26.6206,35.4753033962264,52.0
36,66885.0,1.0,1.0,14.891,17.12550679245283,45.0
37,11370.0,2.0,2.0,372.738,363.35649056603773,53.0
176,11595.0,1.0,2.0,0.195068,1.3455379547169817,2.0
9744,216859.0,,0.0,4.59978,11.736765113207545,6.0
23527,78618.0,,0.0,13.715,13.442216981132074,33.0
116983,140500.0,,0.0,56.389,82.15544528301886,53.0
38,110446.0,1.0,,31.3933,34.983181132075465,53.0
64746,170760.0,,1.0,23.7677,26.471282264150933,47.0
79777,67131.0,,,16.0221,18.741460377358496,42.0
91452,74159.0,1.0,2.0,15.0214,17.666865094339624,51.0
84320,72482.0,,,12.7297,13.333205283018865,34.0
414149,78245.0,,,0.238548,5.612337590566035,11.0
84680,329470.0,,,17.3251,18.078249811320756,34.0
390110,381411.0,,,0.0,0.04440542603773585,0.0
65057,497652.0,1.0,2.0,24.6312,27.253108490566046,48.0
1636,11421.0,1.0,2.0,3.8524,8.727771886792452,8.0
59272,70008.0,,2.0,0.476601,2.696765558490566,2.0
100129123,217246.0,,,0.0,0.20225081132075473,1.0
125981,171168.0,,2.0,0.151898,5.671700981132075,3.0
340485,230379.0,,1.0,1.96566,2.7286843584905665,1.0
55331,66190.0,1.0,1.0,6.70848,7.426227358490569,9.0
43,11423.0,,2.0,5.33805,9.928621490566035,12.0
22985,56215.0,,,72.8983,66.57029433962263,53.0
2532,13349.0,,1.0,42.7679,69.4779725283019,39.0
1238,59289.0,,1.0,0.722899,1.2859856584905656,0.0
57007,12778.0,0.0,2.0,25.1388,41.543100377358485,38.0
51554,252837.0,,1.0,0.942323,1.7054132226415097,2.0
47,104112.0,,0.0,38.7301,42.984609245283025,52.0
130013,266645.0,,1.0,0.0376427,2.540396356603773,3.0
48,11428.0,,1.0,18.0511,19.17735396226415,40.0
50,11429.0,1.0,0.0,62.9221,79.12010188679247,53.0
730249,16365.0,,1.0,0.0,0.0030149698113207547,0.0
26027,329910.0,,1.0,1.70973,2.381739796226415,0.0
134526,74156.0,,1.0,0.0593038,0.8694634981132076,1.0
55856,66834.0,,1.0,7.92808,8.450297358490564,7.0
122970,171282.0,,,1.46987,1.887165339622641,0.0
641372,217700.0,,,0.068222,0.158720958490566,0.0
11332,70025.0,,1.0,19.9608,29.252490566037732,43.0
10005,170789.0,,,20.4576,21.447850566037737,52.0
51,11430.0,1.0,2.0,15.4911,16.583038867924525,49.0
8309,93732.0,1.0,1.0,13.2451,14.911832754716979,29.0
8310,80911.0,,0.0,12.333,12.504821320754713,32.0
55289,74121.0,,2.0,0.0471486,0.25548431867924526,0.0
52,11431.0,,1.0,42.2205,43.76065471698112,53.0
53,11432.0,,2.0,26.147,26.88876773584905,52.0
55,56318.0,,1.0,,,
93650,100503991.0,1.0,1.0,,,
54,11433.0,2.0,1.0,5.21378,13.447550716981132,21.0
51205,66659.0,,1.0,4.11557,4.590293962264151,4.0
390928,101744.0,,,0.066964,1.3219820735849057,2.0
49,11434.0,,1.0,0.679219,3.9975623132075477,1.0
84519,54137.0,,1.0,1.44389,13.375797301886792,3.0
56,11451.0,,,0.107419,2.3492932358490566,1.0
23205,94180.0,,1.0,0.569218,5.608160950943396,12.0
81616,328845.0,,1.0,0.114713,5.490007545283018,1.0
80221,264895.0,,1.0,15.5358,19.282655094339617,35.0
197322,257633.0,1.0,,8.13013,7.8709388679245285,16.0
2180,14081.0,,1.0,51.9761,72.25806396226416,52.0
2181,74205.0,,1.0,23.5371,25.0769779245283,49.0
2182,50790.0,1.0,2.0,17.261,19.03898264150943,45.0
51703,433256.0,,2.0,7.24155,14.018536981132081,22.0
23305,216739.0,,1.0,0.432109,6.255542273584905,12.0
116285,117147.0,,,0.774937,1.275684,0.0
6296,20216.0,,,1.38738,6.357297983018868,6.0
341392,233801.0,,1.0,0.0254876,0.05999332641509435,0.0
54988,272428.0,,,2.03493,4.037160538867925,2.0
84532,68738.0,,1.0,19.9545,20.92149566037736,48.0
55902,60525.0,,,31.4449,32.563578490566044,50.0
79611,380660.0,,,3.79352,4.698648866037736,6.0
58,11459.0,2.0,2.0,4.54008,696.8332609811323,9.0
59,11475.0,1.0,1.0,207.196,906.4231375471697,46.0
60,11461.0,2.0,2.0,2169.1,3439.314358490564,53.0
345651,238880.0,,,0.0,0.012723228301886793,0.0
70,11464.0,1.0,1.0,1.87529,124.051892490566,10.0
399923,102636989.0,,,,,
71,11465.0,1.0,2.0,1324.37,1513.9608679245284,53.0
72,11468.0,2.0,1.0,13.2614,450.40871049056597,27.0
170487,70362.0,,0.0,1.42598,3.8943197358490567,1.0
389120,67722.0,,,,,
86,56456.0,,1.0,24.7215,23.444657547169815,37.0
51412,83766.0,1.0,1.0,0.0394174,11.849801900000003,12.0
10881,11470.0,,1.0,0.0,10.261832903773584,1.0
10880,11471.0,,1.0,0.0262115,5.714240001698113,1.0
284382,69481.0,0.0,1.0,0.0,5.093295005660377,1.0
284325,414069.0,,1.0,,,
87,109711.0,1.0,,59.7546,139.40271433962263,49.0
88,11472.0,2.0,,1.47989,51.21966167924529,18.0
89,11474.0,,1.0,0.207834,2.465101179245283,2.0
81,60595.0,1.0,2.0,191.73,211.64306981132074,53.0
55860,56444.0,,,41.7691,42.21820754716982,53.0
10121,54130.0,,,76.6278,78.11239245283016,53.0
10120,226977.0,,,82.5687,87.47509811320754,53.0
10097,66713.0,,0.0,69.0693,77.80294528301889,53.0
10096,74117.0,,1.0,40.5488,41.52531132075472,53.0
57180,242894.0,,1.0,9.28965,14.1113262264151,22.0
79913,109275.0,,1.0,11.0382,11.544770754716982,31.0
64431,67019.0,,1.0,14.9605,14.513802641509438,46.0
93973,56249.0,,1.0,9.59801,10.046915283018867,25.0
139741,73360.0,,1.0,0.0,0.15917922452830188,0.0
140625,73353.0,,,0.0,6.996843526415095,1.0
84517,76652.0,,1.0,1.48472,4.114311490566037,1.0
90,11477.0,1.0,2.0,12.2045,16.49225937735849,28.0
91,11479.0,,2.0,17.4622,18.957641811320766,44.0
130399,269275.0,,1.0,0.538267,1.3168824490566038,1.0
92,11480.0,,2.0,6.75267,7.308203113207546,12.0
93,11481.0,1.0,2.0,2.30258,2.934558528301886,2.0
94,11482.0,1.0,2.0,14.2175,21.687970924528305,33.0
95,109652.0,1.0,1.0,13.5503,20.4043920754717,35.0
91703,71670.0,,1.0,0.435742,3.3841612056603783,5.0
97,66204.0,,1.0,10.0818,10.920712452830188,27.0
98,75572.0,,,5.65292,8.102435660377358,15.0
100,11486.0,2.0,2.0,6.22487,9.017643037735851,15.0
132612,21744.0,,1.0,0.0,2.7288490566037735,1.0
161931,75773.0,,1.0,0.426906,3.9736716905660376,1.0
161823,75894.0,,1.0,3.73877,4.016187735849057,0.0
102,11487.0,0.0,2.0,10.1092,10.836616226415096,27.0
4185,11488.0,,0.0,2.08677,14.183174150943396,8.0
8038,11489.0,,1.0,0.477823,1.6629288169811318,1.0
8751,11490.0,,1.0,52.9218,61.11713018867923,53.0
6868,11491.0,1.0,2.0,9.83315,10.585353396226415,25.0
8749,13524.0,,0.0,0.0,0.28363956415094344,1.0
8728,11492.0,,1.0,5.55862,8.52466241509434,18.0
8759,280668.0,,1.0,,,
100420505,280667.0,,,0.374571,0.46964305660377353,0.0
2515,11495.0,,1.0,0.0,1.0343247830188678,1.0
8747,56622.0,,,0.257125,0.6529134283018867,1.0
53616,11496.0,1.0,1.0,2.5457,6.475117728301888,4.0
8745,23792.0,,1.0,3.52375,7.389377154716979,12.0
646479,13526.0,,0.0,0.0,0.0008815396226415095,0.0
10863,13522.0,,1.0,1.14634,2.813914049056604,5.0
11086,244486.0,,,0.0142934,0.7735317243396226,1.0
11085,71078.0,,,0.0,0.7882150943396226,1.0
203102,353188.0,,1.0,0.751701,1.8638580981132076,1.0
80332,110751.0,,0.0,28.8078,78.9287014716981,32.0
1587,11497.0,,0.0,0.0,0.5765962264150943,1.0
255926,11499.0,,1.0,0.0,0.5877415094339623,1.0
8755,238406.0,,,0.0,0.4669559452830188,1.0
8756,11500.0,,1.0,0.0,0.0857173924528302,0.0
101,11501.0,,1.0,4.82597,8.218691150943393,5.0
8754,11502.0,1.0,1.0,24.1207,28.734944150943384,41.0
27299,58860.0,,1.0,0.0722336,5.837504986792453,2.0
9510,11504.0,,2.0,53.1735,110.9042657735849,49.0
81794,224697.0,1.0,1.0,12.2507,17.13931312452831,31.0
81792,239337.0,,1.0,0.873785,1.6456589207547165,1.0
11093,279028.0,1.0,1.0,3.92348,5.319714716981133,5.0
140766,237360.0,,2.0,0.846966,1.355684556603773,1.0
170689,235130.0,,1.0,3.23996,6.705668988679245,12.0
170690,271127.0,,2.0,0.193866,1.2354455811320757,3.0
170691,233332.0,1.0,2.0,1.25482,1.4918360169811316,0.0
170692,208936.0,1.0,2.0,0.0865993,1.3550568933962264,2.0
171019,240322.0,1.0,0.0,0.211151,0.8893965301886793,1.0
9509,216725.0,2.0,2.0,8.63357,12.828977315094342,22.0
80070,223838.0,,2.0,0.0,0.008689681698113207,0.0
9508,330119.0,2.0,2.0,0.810189,1.1705175358490567,0.0
9507,240913.0,,1.0,5.38698,10.384423905660379,12.0
11096,23794.0,,1.0,2.9633,6.128293147169813,10.0
11174,108154.0,,2.0,0.627528,1.2375084377358492,1.0
11173,108153.0,,1.0,4.05913,6.538184867924528,14.0
11095,30806.0,,,2.31004,5.844704988679246,7.0
56999,101401.0,,2.0,5.21274,9.41883479433962,19.0
92949,77739.0,1.0,,1.66646,3.39857026226415,5.0
9719,77794.0,2.0,1.0,5.26205,9.258403735849056,15.0
57188,269959.0,,2.0,2.21702,4.910806309433961,7.0
54507,229595.0,1.0,1.0,19.6191,25.9900646981132,33.0
339366,66548.0,,1.0,2.22769,6.901505264150944,9.0
11033,231821.0,,1.0,8.33358,18.573227000000003,25.0
55803,216991.0,,,3.99694,5.147282452830189,6.0
103,56417.0,2.0,2.0,76.1179,81.55894150943398,53.0
104,110532.0,1.0,1.0,10.2109,19.68127843396227,27.0
105,94191.0,,2.0,0.517227,2.37341030754717,2.0
23536,30947.0,,,5.92449,6.083978490566038,3.0
134637,66757.0,,,5.24984,4.891833226415095,2.0
113179,100113398.0,2.0,,4.00065,4.4244009622641505,2.0
57143,72113.0,,0.0,7.87569,8.017279433962266,8.0
90956,57869.0,,2.0,20.3459,19.889956981132073,48.0
203054,268822.0,,0.0,11.0004,12.53359924528302,33.0
107,432530.0,0.0,1.0,2.06229,7.2185271698113205,8.0
55811,271639.0,1.0,1.0,0.131595,0.5137874584905661,1.0
108,210044.0,,0.0,3.99651,7.221344677358488,14.0
109,104111.0,1.0,2.0,23.1192,27.551716415094344,42.0
196883,104110.0,,,13.6662,22.52325198113208,32.0
111,224129.0,1.0,1.0,19.0881,26.639887113207543,34.0
112,11512.0,1.0,1.0,31.1589,30.783356037735853,43.0
113,11513.0,,1.0,2.89703,4.796017509433962,6.0
114,11514.0,,1.0,0.0295587,1.3724663377358493,0.0
115,11515.0,,2.0,9.86896,12.88716083018868,26.0
116,11516.0,,2.0,1.08051,1.8573870528301888,2.0
117,11517.0,,1.0,3.29129,13.957884298113203,18.0
118,11518.0,0.0,1.0,125.242,134.22822830188682,53.0
119,11519.0,,2.0,0.63906,5.36687505283019,8.0
120,27360.0,1.0,0.0,46.4837,47.31388754716982,51.0
79747,215772.0,,2.0,0.00529339,0.20460913811320755,0.0
84435,52389.0,,1.0,0.050749,2.5641114843396218,4.0
25960,78560.0,,2.0,14.0341,25.83220028301887,33.0
166647,70693.0,,,9.66676,11.08645847169811,23.0
575,107831.0,,1.0,2.19309,9.991404632075469,13.0
576,230775.0,,1.0,3.05938,16.14281521509434,14.0
577,210933.0,,1.0,1.54092,5.025107749056604,8.0
283383,243277.0,,1.0,5.11986,8.858155433962265,18.0
2015,13733.0,,1.0,0.0992742,0.5796637983018867,1.0
326342,52614.0,,,0.506502,1.0098046283018867,1.0
266977,77596.0,,,0.0113045,1.4075802388679246,4.0
222611,435529.0,,,0.0105921,0.23619500716981132,0.0
165082,381628.0,,,0.2384,0.36019887169811327,0.0
221393,78249.0,,1.0,0.148436,3.405105986792454,4.0
221395,224792.0,,2.0,11.7231,23.268205852830185,34.0
9289,14766.0,1.0,1.0,23.0499,28.476459264150947,39.0
10149,237175.0,1.0,1.0,0.591005,1.2723066264150942,0.0
222487,54672.0,,1.0,1.08483,3.7598136264150948,3.0
139378,236798.0,,,0.0196032,0.13069886547169812,0.0
221188,382045.0,,1.0,0.255701,1.1576036811320753,2.0
57211,215798.0,1.0,2.0,2.08226,4.18175973773585,7.0
84873,239853.0,,1.0,0.0,0.3269289964150943,1.0
22859,330814.0,1.0,1.0,15.2528,25.009054339622633,39.0
23266,99633.0,,1.0,12.5397,15.063663239622642,34.0
23284,319387.0,,1.0,1.98416,3.54622306490566,3.0
64123,170757.0,,2.0,9.85151,17.722636920754717,25.0
84059,110789.0,1.0,2.0,0.208589,2.5319858303773572,3.0
127,26876.0,,,0.275821,10.81561871509434,1.0
128,11532.0,1.0,1.0,62.4465,88.50980566037737,53.0
130,100417514.0,,,0.3211,2.085551495660377,1.0
131,11529.0,,1.0,0.0180993,3.9249544471698115,1.0
137872,76187.0,,,17.3208,21.81703603773585,48.0
55256,104923.0,,,33.965,36.58417924528302,53.0
149685,246747.0,,1.0,0.0,1.6718537547169814,1.0
9370,11450.0,,2.0,0.122783,25.238991381132074,5.0
51094,72674.0,,2.0,76.259,81.63252452830187,53.0
79602,68465.0,,2.0,34.375,37.50498867924527,53.0
54976,67326.0,,1.0,,,
132,11534.0,1.0,2.0,10.7821,13.762378490566038,33.0
133,11535.0,,2.0,30.9688,59.566132075471714,39.0
79924,223780.0,,2.0,0.152766,1.5560874207547166,1.0
23394,11538.0,2.0,1.0,32.4863,30.502797169811323,52.0
22850,240442.0,,2.0,11.4312,10.442174905660377,28.0
84890,211488.0,,,12.4155,14.942592452830192,39.0
134,11539.0,,2.0,2.27941,9.518324264150944,14.0
135,11540.0,1.0,2.0,3.70689,6.898369226415095,7.0
136,11541.0,,2.0,1.84249,3.800208188679247,6.0
140,11542.0,,2.0,2.32545,2.896403981132075,1.0
83440,72141.0,,1.0,34.9391,36.95310886792453,51.0
141,11544.0,,0.0,4.95557,6.5207130000000015,11.0
113622,234072.0,,0.0,0.973933,5.613555811320755,4.0
56985,66358.0,,1.0,13.7179,13.461015660377358,31.0
54936,100206.0,1.0,1.0,,,
148,11549.0,,1.0,0.490949,1.004448559056604,1.0
147,11548.0,,2.0,1.64407,3.9953773716981127,5.0
146,11550.0,,1.0,1.06972,2.23162409245283,3.0
150,11551.0,,2.0,6.64651,14.389812186792454,21.0
151,11552.0,1.0,2.0,2.67546,3.3204011415094348,3.0
152,11553.0,,1.0,6.40683,22.722841967924527,20.0
153,11554.0,,1.0,1.20876,3.249398901886794,6.0
154,11555.0,1.0,2.0,2.75364,5.322120735849056,7.0
155,11556.0,,1.0,0.0427091,1.2385426743396228,2.0
158,11564.0,1.0,1.0,14.1704,14.42874226415094,38.0
122622,11565.0,1.0,,,,
159,11566.0,,1.0,,,
84830,109254.0,,1.0,0.237762,1.948459196226415,4.0
165,11568.0,1.0,2.0,106.742,248.15423339622643,50.0
121536,11569.0,,1.0,11.3701,11.73760566037736,29.0
64782,68048.0,,,12.4157,13.287876792452828,31.0
60312,70292.0,,1.0,10.7026,10.881714999999998,27.0
134265,106877.0,,,7.12542,11.10070173962264,19.0
84632,226250.0,,2.0,10.4287,19.091314905660376,28.0
4301,17356.0,,2.0,24.7003,24.531989622641508,42.0
4299,17355.0,,2.0,29.0399,29.477140188679247,40.0
2334,14266.0,1.0,1.0,0.347384,1.0312704547169813,1.0
3899,16764.0,1.0,2.0,4.2089,5.019454509433961,6.0
27125,93736.0,2.0,2.0,29.444,26.587873584905665,47.0
246269,215951.0,,,,,
172,114896.0,,2.0,11.865,13.386163773584908,34.0
10939,69597.0,1.0,2.0,33.0825,33.044383018867926,53.0
173,280662.0,,1.0,0.0,5.351476841509434,1.0
125061,71562.0,,1.0,13.2615,17.085064905660378,40.0
174,11576.0,0.0,1.0,0.0,0.059165405660377354,0.0
54812,216549.0,,1.0,25.6045,24.54823735849057,50.0
175,11593.0,2.0,2.0,11.6559,12.461946037735848,32.0
116986,216439.0,,1.0,2.3427,28.191767773584925,14.0
116988,213990.0,,1.0,36.5931,43.385269622641516,52.0
123624,244071.0,1.0,1.0,0.00666356,0.13757245245283015,0.0
79841,271813.0,,,0.582313,1.7734465433962263,1.0
340351,76223.0,,,0.49742,0.8220556226415094,1.0
84871,78933.0,,1.0,0.102225,0.35016612830188676,0.0
60509,231093.0,1.0,1.0,13.1233,19.15227075471698,33.0
177,11596.0,,2.0,10.8939,34.510849622641516,29.0
3267,15463.0,,1.0,16.2636,16.73149396226415,41.0
3268,231801.0,,0.0,17.6384,19.87096226415095,44.0
55109,66549.0,1.0,2.0,12.5428,12.714424905660373,43.0
55750,69923.0,1.0,1.0,13.0562,14.32945264150944,44.0
178,77559.0,1.0,2.0,9.56279,11.071024528301882,23.0
79814,75986.0,,,0.462173,2.4840769377358494,3.0
392636,319660.0,,0.0,0.205025,0.6661896941509432,1.0
26523,236511.0,,1.0,8.94253,8.91328716981132,21.0
27161,239528.0,1.0,2.0,12.0455,11.362273396226414,30.0
192669,214150.0,,0.0,4.09582,4.16783962264151,1.0
192670,76850.0,,1.0,14.2962,14.290032641509438,34.0
10554,55979.0,,2.0,52.5966,56.531947169811325,53.0
10555,67512.0,2.0,2.0,61.5567,76.27134716981132,46.0
56894,28169.0,,2.0,21.309,23.939636037735845,52.0
56895,68262.0,,1.0,7.25547,9.080145113207545,16.0
55326,52123.0,,1.0,9.81052,12.510475471698113,26.0
8540,228061.0,1.0,1.0,9.61992,9.241380188679248,24.0
10551,23795.0,,2.0,0.112678,17.60491996792453,7.0
155465,403205.0,,,0.0283852,5.450023750943397,5.0
375790,11603.0,1.0,2.0,22.6439,26.363796792452824,47.0
181,11604.0,,2.0,0.135552,0.5699313735849056,1.0
183,11606.0,1.0,2.0,19.0343,79.17929118867924,34.0
23287,67269.0,1.0,2.0,9.8036,12.061792641509435,25.0
186,11609.0,,2.0,0.0,0.09889154150943395,0.0
57085,11610.0,,1.0,26.4876,24.411389622641515,39.0
189,11611.0,1.0,1.0,0.0663833,32.88107993075472,1.0
64902,268782.0,,1.0,0.0,2.1537188811320753,3.0
25909,226747.0,,1.0,15.7567,14.272116981132077,35.0
10768,229709.0,,1.0,76.1862,85.50649622641511,53.0
23382,74340.0,,,15.2567,16.602412452830183,43.0
27245,230793.0,1.0,,22.3443,26.42178660377359,44.0
54806,52906.0,2.0,2.0,8.25041,10.59152566037736,17.0
79026,66395.0,,1.0,140.302,202.58153207547167,53.0
113146,100041194.0,,,4.86746,14.011857132075471,17.0
196,11622.0,1.0,2.0,16.654,18.9598379245283,32.0
57491,11624.0,,1.0,1.05719,3.096316886792453,3.0
10598,217737.0,,1.0,66.8259,68.8561490566038,53.0
130872,268390.0,,0.0,,,
197,11625.0,1.0,1.0,0.0583074,25.533202418867916,1.0
51327,170812.0,,1.0,0.14732,0.43593530188679247,0.0
57379,11628.0,1.0,2.0,0.0201928,1.6941054358490562,1.0
64853,108909.0,,1.0,11.3664,15.78485716981132,36.0
199,11629.0,,2.0,16.4381,30.1574248735849,42.0
83543,108897.0,,1.0,23.4627,50.11394381132077,40.0
9131,26926.0,1.0,2.0,19.8951,22.740003207547165,50.0
84883,71361.0,,0.0,9.13605,11.009515094339621,25.0
150209,72168.0,,0.0,1.21378,14.827887547169814,14.0
51390,66253.0,,0.0,9.7634,10.611546792452831,26.0
9447,383619.0,,2.0,0.504746,2.483123835849056,3.0
9255,13722.0,1.0,2.0,31.3874,31.196684905660366,53.0
7965,231872.0,1.0,0.0,13.5225,14.276907924528297,35.0
9049,11632.0,2.0,2.0,79.1573,85.1433132075472,53.0
23746,114230.0,1.0,1.0,0.00369248,0.031412993962264144,0.0
326,11634.0,2.0,2.0,0.200457,0.4199132632075471,0.0
100271873,104103.0,,1.0,0.0156105,0.03755206943396226,0.0
55966,230959.0,,1.0,0.78199,1.8466943452830185,0.0
389813,381353.0,,,,,
84962,16475.0,,1.0,4.64366,7.576561207547169,17.0
203,11636.0,0.0,1.0,52.8631,54.3876737735849,51.0
204,11637.0,1.0,1.0,37.7737,38.49885849056604,53.0
50808,56248.0,,0.0,43.3494,40.241082641509436,52.0
205,11639.0,,,14.0049,14.292077075471703,38.0
26289,229949.0,,,0.814984,10.43724983773585,13.0
102157402,102216272.0,,,20.8793,20.831163018867922,52.0
122481,78801.0,0.0,2.0,0.764926,1.1664967094339624,0.0
158067,68870.0,,0.0,1.27162,2.061262328301887,1.0
221264,633979.0,1.0,,1.81991,1.999254339622641,1.0
642597,320722.0,,,0.0,2.3228349339622643,2.0
8165,11640.0,,0.0,36.2261,45.64298679245283,53.0
11216,56697.0,,1.0,16.2951,15.557119245283019,41.0
11215,219181.0,,2.0,18.5888,18.937538301886796,45.0
9590,83397.0,,2.0,36.6747,47.64576020754719,46.0
11214,75547.0,,2.0,20.4235,19.861052547169816,37.0
158798,434756.0,,,0.0433957,1.4164732490566039,1.0
10566,11642.0,,1.0,0.686726,4.322004433962264,1.0
8852,11643.0,,1.0,0.0,9.030751528301888,1.0
9495,238276.0,,1.0,0.7908,1.993704886792452,1.0
9472,238161.0,,1.0,2.9831,5.092500849056602,12.0
9465,432442.0,,0.0,5.94667,6.644800188679243,5.0
10270,56399.0,,1.0,28.8513,27.10473905660377,45.0
26993,54194.0,,1.0,62.0632,69.9782283018868,53.0
10142,100986.0,1.0,2.0,12.104,11.887578679245289,34.0
56672,57373.0,,1.0,15.3721,16.71517886792453,47.0
79647,68050.0,,,42.0417,47.00319999999999,53.0
55122,433693.0,,0.0,36.9348,37.9037324528302,52.0
80709,100182.0,,1.0,7.57716,12.79274288679245,23.0
254268,329738.0,,,0.17963,0.43965825283018867,1.0
10327,58810.0,,2.0,49.4223,48.45373773584905,53.0
231,11677.0,,1.0,72.7954,138.15444886792451,52.0
6718,208665.0,1.0,1.0,0.0,1.0732293696226414,1.0
83592,56043.0,,,1.68046,2.819850920754717,1.0
207,11651.0,2.0,2.0,50.2066,49.2783320754717,53.0
84335,67605.0,,1.0,21.8879,21.67386566037736,52.0
208,11652.0,1.0,2.0,35.929,36.80711698113208,53.0
10000,23797.0,1.0,2.0,18.2095,21.493238113207546,41.0
64400,14339.0,,2.0,31.4831,30.12094509433962,51.0
210,17025.0,1.0,2.0,35.8671,41.93331320754717,53.0
211,11655.0,,1.0,34.103,49.53585679245284,52.0
212,11656.0,1.0,1.0,0.259186,0.539233979245283,1.0
213,11657.0,2.0,2.0,1.44494,484.113532490566,4.0
214,11658.0,,1.0,22.565,30.88114115094339,42.0
126133,69748.0,,1.0,23.5785,23.703290377358492,39.0
5832,56454.0,2.0,1.0,21.6352,25.674102075471698,47.0
8854,19378.0,1.0,2.0,1.66177,7.199539260377358,12.0
220,56847.0,1.0,2.0,4.0999,8.554788811320755,16.0
219,72535.0,,1.0,13.5598,33.02907264150943,31.0
10840,107747.0,,1.0,15.6313,17.666462622641518,33.0
160428,216188.0,,1.0,3.29514,6.061371075471698,8.0
217,11669.0,1.0,2.0,54.0585,56.53449226415094,51.0
218,11670.0,,,0.450962,10.064975911320753,6.0
224,11671.0,1.0,2.0,38.9491,48.15209056603772,53.0
221,67689.0,,1.0,8.25312,11.588375056603775,23.0
8659,212647.0,1.0,,20.4293,32.34863679245284,49.0
7915,214579.0,1.0,1.0,9.36405,15.35963826415094,25.0
4329,104776.0,1.0,,18.6014,24.600629811320747,46.0
501,110695.0,1.0,1.0,14.3422,14.78773641509434,38.0
64577,237320.0,,,1.60572,4.068582716981132,2.0
223,56752.0,,1.0,49.1643,58.33083962264152,53.0
226,11674.0,1.0,1.0,442.543,527.3601566037736,53.0
229,230163.0,1.0,1.0,0.590311,96.83101332075472,5.0
230,11676.0,,1.0,25.8656,139.9434635849057,48.0
