	MGI	MP_became
187	MGI:1330812	"{""'MP:0001127'"", 'MP:0005384', 'MP:0005376', ""'MP:0001262'"", ""'MP:0002981'"", ""'MP:0001156'"", ""'MP:0003331'"", ""'MP:0001925'"", ""'MP:0001147'"", ""'MP:0005536'"", ""'MP:0002658'"", ""'MP:0000609'"", 'MP:0005387', ""'MP:0031116'"", 'MP:0005370', 'MP:0005378', ""'MP:0006380'"", ""'MP:0001926'"", ""'MP:0010264'"", 'MP:0005389', ""MP:0000603'"", 'MP:0005379', ""'MP:0002006"", ""'MP:0001548'""}"
188	MGI:1934852	{'MP:0002006', 'MP:0005379', 'MP:0005387', 'MP:0005370'}
189	MGI:1933156	{'MP:0005376'}
190	MGI:1921371	{'MP:0005387', 'MP:0005389', 'MP:0010771', 'MP:0005376', 'MP:0005370', 'MP:0005378', 'MP:0005379', 'MP:0005391', 'MP:0005397', 'MP:0005385'}
191	MGI:87881	{'MP:0005384', 'MP:0005387', 'MP:0005376', 'MP:0005369', 'MP:0005378', 'MP:0005385'}
192	MGI:87882	{'MP:0005384', 'MP:0005387', 'MP:0005367', 'MP:0003631', 'MP:0010771', 'MP:0005390', 'MP:0005386', 'MP:0005378', 'MP:0005397'}
193	MGI:1928480	"{""'MP:0009381'"", 'MP:0005389', ""MP:0001168'"", 'MP:0005386', 'MP:0005379', ""'MP:0009220'"", ""'MP:0003998'"", ""'MP:0002006"", ""'MP:0009219'"", ""'MP:0003177'"", ""'MP:0031369'""}"
194	MGI:3644563	{'MP:0005378', 'MP:0005390', 'MP:0005382'}
195	MGI:87883	{'MP:0005397', 'MP:0005390', 'MP:0005387', 'MP:0005371'}
196	MGI:1931010	{'MP:0010768', 'MP:0005376', 'MP:0005386'}
197	MGI:2142121	{'nan'}
198	MGI:87884	{'MP:0005389'}
199	MGI:1859515	{'MP:0005384', 'MP:0005389'}
200	MGI:104590	{'nan'}
201	MGI:2385656	{'MP:0005379', 'MP:0005376', 'MP:0005389'}
202	MGI:3587728	{'MP:0005390', 'MP:0005386'}
203	MGI:2388287	{'MP:0005397', 'MP:0005386'}
204	MGI:2182591	{'nan'}
205	MGI:102797	{'MP:0010768', 'MP:0005384', 'MP:0005388', 'MP:0005376', 'MP:0005369', 'MP:0005386', 'MP:0005375', 'MP:0005378', 'MP:0005385'}
206	MGI:1921455	{'MP:0005378', 'MP:0005397', 'MP:0005387'}
207	MGI:1354713	{'MP:0010768', 'MP:0005371', 'MP:0005389', 'MP:0005376', 'MP:0005390', 'MP:0005378', 'MP:0005379', 'MP:0005397', 'MP:0005385'}
208	MGI:1919129	{'MP:0005387', 'MP:0005376', 'MP:0005390', 'MP:0005370', 'MP:0005378', 'MP:0005391', 'MP:0005397', 'MP:0005385'}
209	MGI:894291	{'MP:0005387', 'MP:0003631', 'MP:0005376', 'MP:0005386', 'MP:0005397'}
210	MGI:2152200	{'nan'}
211	MGI:2385289	"{'MP:0010771', 'MP:0005376', ""'MP:0005376"", ""MP:0010771'""}"
212	MGI:2385289	"{'MP:0010771', 'MP:0005376', ""'MP:0005376"", ""MP:0010771'""}"
213	MGI:99538	{'nan'}
214	MGI:2681844	{'nan'}
215	MGI:2444086	{'nan'}
216	MGI:1915988	{'MP:0010768', 'MP:0005384', 'MP:0005376', 'MP:0005386', 'MP:0005378'}
217	MGI:1890410	{'nan'}
218	MGI:2685720	{'nan'}
219	MGI:87902	"{'MP:0010768', ""'MP:0030140'"", 'MP:0005376', 'MP:0005386', ""'MP:0001262'"", ""'MP:0004090'"", ""'MP:0001402'"", 'MP:0005375', ""'MP:0004087'"", ""'MP:0005369"", 'MP:0005382', ""'MP:0004232'"", 'MP:0005390', 'MP:0005370', 'MP:0005378', ""'MP:0010053'"", ""'MP:0001344'"", ""'MP:0001349'"", 'MP:0005391', ""MP:0002083'""}"
220	MGI:87909	{'MP:0005385', 'MP:0005391', 'MP:0005369'}
221	MGI:87904	{'MP:0010768', 'MP:0005380', 'MP:0003631', 'MP:0005378', 'MP:0005377'}
222	MGI:2444552	{'nan'}
223	MGI:87905	{'MP:0010768', 'MP:0005384', 'MP:0005369', 'MP:0005378', 'MP:0005385'}
224	MGI:2685344	{'nan'}
225	MGI:87906	{'MP:0010768', 'MP:0005380', 'MP:0003631', 'MP:0010771', 'MP:0005369', 'MP:0005386', 'MP:0005378', 'MP:0005377'}
226	MGI:104589	{'MP:0005376', 'MP:0005391'}
227	MGI:1917612	{'MP:0005376'}
228	MGI:1914972	{'nan'}
229	MGI:1861453	{'MP:0010768', 'MP:0005384', 'MP:0005387', 'MP:0005386', 'MP:0005397'}
230	MGI:1933548	{'MP:0010768', 'MP:0005389', 'MP:0003631', 'MP:0005386', 'MP:0005377'}
231	MGI:1343051	{'MP:0005384', 'MP:0005389'}
232	MGI:1343053	{'MP:0005389', 'MP:0005378', 'MP:0005385', 'MP:0005367'}
233	MGI:1916731	{'MP:0005384', 'MP:0005389'}
234	MGI:3041247	{'MP:0005384', 'MP:0005369', 'MP:0005386'}
235	MGI:2137706	{'nan'}
236	MGI:109192	{'nan'}
237	MGI:99678	{'MP:0005376', 'MP:0005369'}
238	MGI:1890773	"{""'MP:0002989'"", 'MP:0010768', ""'MP:0011090'"", 'MP:0005384', 'MP:0005367', 'MP:0010771', ""'MP:0004969'"", ""'MP:0003606'"", 'MP:0005376', 'MP:0005377', 'MP:0005380', 'MP:0005388', 'MP:0005382', 'MP:0005381', ""'MP:0011348'"", ""'MP:0011864'"", ""'MP:0001732'"", 'MP:0005387', ""'MP:0002962'"", ""'MP:0011320'"", 'MP:0003631', ""'MP:0008140'"", 'MP:0005390', 'MP:0005370', 'MP:0005378', ""'MP:0011826'"", ""'MP:0001263'"", 'MP:0005385', ""'MP:0005265'"", ""'MP:0011402'"", ""'MP:0002705'"", ""'MP:0011753'"", 'MP:0005369', ""'MP:0002959'"", 'MP:0005379', ""'MP:0005264'"", 'MP:0005391', ""MP:0002083'"", ""'MP:0011869'"", ""'MP:0002871'"", 'MP:0005397', ""'MP:0000523'"", ""'MP:0002006""}"
239	MGI:1891654	{'nan'}
240	MGI:1858964	{'nan'}
241	MGI:1917446	{'nan'}
242	MGI:1913963	{'nan'}
243	MGI:1921367	{'MP:0010768', 'MP:0005380'}
244	MGI:2661120	{'MP:0005376', 'MP:0005386'}
245	MGI:1924748	{'MP:0010768', 'MP:0005380', 'MP:0003631', 'MP:0005386', 'MP:0005378'}
246	MGI:1914269	{'MP:0010768', 'MP:0005376'}
247	MGI:1860775	{'MP:0010768', 'MP:0005380', 'MP:0005376', 'MP:0005390', 'MP:0005378', 'MP:0005397'}
248	MGI:1920610	{'MP:0005384', 'MP:0005389'}
249	MGI:1920603	{'nan'}
250	MGI:1923902	{'MP:0010771', 'MP:0005386'}
251	MGI:87911	"{'MP:0010768', 'MP:0005384', ""'MP:0001785'"", 'MP:0005376', ""'MP:0004609'"", 'MP:0005386', 'MP:0005377', ""'MP:0010079'"", 'MP:0005371', ""'MP:0009415'"", 'MP:0005380', ""MP:0002066'"", 'MP:0005382', ""'MP:0008149'"", 'MP:0005381', ""'MP:0030794'"", ""'MP:0006042'"", 'MP:0005387', ""'MP:0008069'"", 'MP:0003631', 'MP:0005390', 'MP:0005378', ""'MP:0030793'"", ""'MP:0005306'"", ""'MP:0014167'"", 'MP:0005385', ""'MP:0001846'"", ""'MP:0002932'"", ""'MP:0003048'"", ""'MP:0004635'"", 'MP:0005369', ""'MP:0002006""}"
252	MGI:1338944	{'MP:0010768', 'MP:0005384', 'MP:0005380', 'MP:0005387', 'MP:0005389', 'MP:0010771', 'MP:0005390', 'MP:0005378', 'MP:0005379', 'MP:0005382'}
253	MGI:2661081	{'MP:0005378', 'MP:0005385', 'MP:0005386', 'MP:0005375'}
254	MGI:102806	"{""'MP:0001927'"", 'MP:0010768', 'MP:0005384', ""'MP:0001749'"", 'MP:0005386', ""'MP:0001134'"", ""'MP:0008975'"", 'MP:0005380', ""'MP:0001147'"", ""'MP:0011087'"", 'MP:0005382', ""'MP:0002216'"", ""'MP:0031239'"", 'MP:0005381', 'MP:0005387', 'MP:0005390', ""'MP:0005376"", ""'MP:0009081'"", 'MP:0005378', ""'MP:0005159'"", ""MP:0000111'"", ""'MP:0000460'"", ""'MP:0001926'"", ""'MP:0000125'"", ""'MP:0002116'"", 'MP:0005389', 'MP:0005379', 'MP:0005391', ""'MP:0001340'"", ""'MP:0001126'"", 'MP:0005397'}"
255	MGI:87912	"{'MP:0010768', ""'MP:0006065'"", ""'MP:0011085'"", 'MP:0005376', ""MP:0000598'"", ""'MP:0001575'"", ""'MP:0000689'"", ""'MP:0000650'"", ""'MP:0006061'"", ""'MP:0000644'"", ""'MP:0005367"", ""'MP:0003604'"", 'MP:0005380', 'MP:0005388', ""'MP:0000150'"", ""'MP:0004651'"", ""'MP:0000531'"", ""'MP:0000692'"", ""'MP:0006126'"", ""'MP:0002264'"", ""'MP:0010403'"", 'MP:0005387', ""'MP:0003446'"", 'MP:0005390', 'MP:0005370', ""'MP:0000520'"", 'MP:0005378', ""'MP:0004618'"", 'MP:0005385', ""'MP:0000267'"", 'MP:0005369', ""'MP:0004110'"", ""'MP:0010402'"", ""'MP:0004252'"", ""'MP:0000154'"", ""'MP:0011086'"", 'MP:0005397'}"
256	MGI:1338946	"{'MP:0010768', 'MP:0005376', 'MP:0005380', 'MP:0005388', ""'MP:0004175'"", ""'MP:0001914'"", 'MP:0005382', ""'MP:0000599'"", 'MP:0005381', ""MP:0002138'"", 'MP:0005370', 'MP:0005378', ""'MP:0003631"", 'MP:0005385', ""'MP:0002083'"", 'MP:0005369', ""'MP:0000602'"", ""'MP:0000465'"", 'MP:0005397'}"
257	MGI:87913	{'MP:0005376', 'MP:0005386'}
258	MGI:1918920	{'MP:0005376', 'MP:0005397'}
259	MGI:1913454	{'MP:0005378', 'MP:0005376'}
260	MGI:1922822	{'nan'}
261	MGI:87916	{'MP:0010768', 'MP:0005380', 'MP:0005384', 'MP:0005387', 'MP:0005367', 'MP:0005388', 'MP:0005389', 'MP:0005376', 'MP:0005390', 'MP:0005370', 'MP:0005369', 'MP:0005378', 'MP:0005379', 'MP:0005397', 'MP:0005381', 'MP:0005385'}
262	MGI:103258	{'MP:0010768', 'MP:0005376', 'MP:0005384', 'MP:0005389'}
263	MGI:1923023	{'MP:0005376', 'MP:0005386', 'MP:0005389'}
264	MGI:1923144	{'MP:0005397', 'MP:0005390'}
265	MGI:109548	{'MP:0010768', 'MP:0005380', 'MP:0005384', 'MP:0005387', 'MP:0005389', 'MP:0003631', 'MP:0005376', 'MP:0005390', 'MP:0005378', 'MP:0005379', 'MP:0005382', 'MP:0005397', 'MP:0005381', 'MP:0005385'}
266	MGI:1098667	{'MP:0005386'}
267	MGI:105378	{'MP:0010768', 'MP:0005369', 'MP:0005375'}
268	MGI:1333882	{'MP:0002006', 'MP:0005391', 'MP:0005385'}
269	MGI:1096335	{'MP:0010768', 'MP:0005384', 'MP:0001186', 'MP:0010771', 'MP:0005376', 'MP:0005371', 'MP:0005380', 'MP:0005388', 'MP:0005381', 'MP:0005387', 'MP:0003631', 'MP:0005390', 'MP:0005378', 'MP:0005385', 'MP:0005389', 'MP:0005369', 'MP:0005379', 'MP:0005391', 'MP:0005397'}
270	MGI:105986	{'MP:0005386'}
271	MGI:105377	{'MP:0010768', 'MP:0005376', 'MP:0005369', 'MP:0005379', 'MP:0005385'}
272	MGI:2429504	{'MP:0005384', 'MP:0005389'}
273	MGI:2429506	{'nan'}
274	MGI:1340894	{'MP:0005384', 'MP:0005389'}
275	MGI:2152342	{'MP:0005386'}
276	MGI:1345157	{'nan'}
277	MGI:3045694	{'nan'}
278	MGI:1861229	{'nan'}
279	MGI:1340046	{'MP:0003631', 'MP:0005378', 'MP:0005386', 'MP:0010768'}
280	MGI:1345162	{'MP:0010768', 'MP:0005390', 'MP:0005386', 'MP:0005378', 'MP:0005382'}
281	MGI:105984	{'MP:0005389'}
282	MGI:105988	{'MP:0002006', 'MP:0010768', 'MP:0005397', 'MP:0005387'}
283	MGI:2676326	{'nan'}
284	MGI:1918328	{'nan'}
285	MGI:2653822	{'MP:0005390', 'MP:0005386', 'MP:0005375', 'MP:0005378', 'MP:0005391'}
286	MGI:1341813	{'MP:0005376'}
287	MGI:102518	{'MP:0005389'}
288	MGI:104730	{'MP:0005397', 'MP:0005389'}
289	MGI:2676316	{'nan'}
290	MGI:107247	{'MP:0005384', 'MP:0005387', 'MP:0005389'}
291	MGI:107825	{'MP:0005384', 'MP:0005387', 'MP:0005376', 'MP:0005390', 'MP:0005378', 'MP:0005397', 'MP:0005385'}
292	MGI:105376	"{""'MP:0003447'"", ""'MP:0012193'"", ""'MP:0005201'"", ""'MP:0012144'"", ""'MP:0002724'"", ""MP:0001326'"", ""'MP:0009660'"", ""'MP:0012143'"", 'MP:0005376', 'MP:0005384', 'MP:0010771', ""'MP:0002169'"", ""'MP:0001186"", 'MP:0005391', ""'MP:0003727'"", 'MP:0002006', ""'MP:0006069'"", 'MP:0005385'}"
293	MGI:1917650	{'MP:0010768', 'MP:0005387', 'MP:0005376', 'MP:0005378', 'MP:0005397', 'MP:0005381'}
294	MGI:109249	{'MP:0005385', 'MP:0010768', 'MP:0005380', 'MP:0005387', 'MP:0005367', 'MP:0005389', 'MP:0005376', 'MP:0005386', 'MP:0005375', 'MP:0005378', 'MP:0005379', 'MP:0005391', 'MP:0005397', 'MP:0005371'}
295	MGI:2449112	"{""'MP:0014176'"", 'MP:0010771', ""'MP:0003408'"", ""'MP:0031212'"", ""'MP:0001262'"", ""'MP:0002699'"", ""'MP:0001200'"", ""'MP:0011962'"", ""'MP:0001265'"", ""'MP:0005099'"", ""'MP:0009400'"", ""'MP:0005369"", ""'MP:0003055'"", ""'MP:0000759'"", ""'MP:0014164'"", 'MP:0005390', ""'MP:0011159'"", ""'MP:0003662'"", 'MP:0005378', ""'MP:0001258'"", ""'MP:0009405'"", ""MP:0001265'"", ""'MP:0004686'"", ""'MP:0004818'"", 'MP:0005391'}"
296	MGI:2146046	{'MP:0005389', 'MP:0005379', 'MP:0005391', 'MP:0002006', 'MP:0005385'}
297	MGI:2685556	{'MP:0010768', 'MP:0005376', 'MP:0005387', 'MP:0005397'}
298	MGI:2179942	{'MP:0005391', 'MP:0005387'}
299	MGI:2449569	{'MP:0005377', 'MP:0005389'}
300	MGI:2429637	{'MP:0005389', 'MP:0005376', 'MP:0005390', 'MP:0005386', 'MP:0005375', 'MP:0005379'}
301	MGI:3588195	"{'MP:0010768', ""'MP:0008525'"", 'MP:0010771', 'MP:0005376', ""'MP:0005371"", ""'MP:0002764'"", ""'MP:0001262'"", ""'MP:0000137'"", ""'MP:0011101'"", ""'MP:0020253'"", ""'MP:0014106'"", ""'MP:0001200'"", ""'MP:0004634'"", ""'MP:0002544'"", 'MP:0005375', 'MP:0005382', 'MP:0005390', 'MP:0005378', ""'MP:0003409'"", ""MP:0001265'"", ""'MP:0002543'"", ""'MP:0004686'"", ""'MP:0002113'"", ""'MP:0005501'"", ""'MP:0008844'"", ""'MP:0004351'""}"
302	MGI:2442600	{'MP:0005384', 'MP:0005387', 'MP:0005388', 'MP:0005367', 'MP:0005389', 'MP:0005376', 'MP:0005378', 'MP:0005379', 'MP:0005391', 'MP:0002006', 'MP:0005381'}
303	MGI:2442875	{'MP:0005385'}
304	MGI:1347356	{'MP:0005384', 'MP:0005387', 'MP:0005388', 'MP:0005389', 'MP:0010771', 'MP:0005376', 'MP:0005390', 'MP:0005369', 'MP:0005378', 'MP:0005382'}
305	MGI:2660628	{'MP:0005384', 'MP:0005380', 'MP:0001186', 'MP:0003631', 'MP:0010771', 'MP:0005371'}
306	MGI:3045353	{'MP:0010768', 'MP:0005384', 'MP:0005367', 'MP:0010771', 'MP:0005376', 'MP:0005377', 'MP:0005380', 'MP:0005382', 'MP:0002006', 'MP:0005381', 'MP:0005387', 'MP:0003631', 'MP:0005390', 'MP:0005370', 'MP:0005378', 'MP:0005385', 'MP:0005379', 'MP:0005391', 'MP:0005397'}
307	MGI:1339949	{'MP:0003631', 'MP:0005390', 'MP:0005386'}
308	MGI:1346321	{'MP:0005390', 'MP:0005387', 'MP:0005371', 'MP:0005386'}
309	MGI:1347348	{'MP:0005385', 'MP:0010768', 'MP:0005380', 'MP:0005387', 'MP:0005367', 'MP:0005376', 'MP:0005390', 'MP:0005369', 'MP:0005378', 'MP:0005379', 'MP:0005391', 'MP:0005382', 'MP:0005397', 'MP:0005381', 'MP:0005371'}
310	MGI:1347346	{'MP:0005384', 'MP:0005388', 'MP:0005376', 'MP:0005370', 'MP:0005386', 'MP:0005397', 'MP:0005385'}
311	MGI:1353468	{'nan'}
312	MGI:1916320	{'MP:0005385', 'MP:0010768', 'MP:0005380', 'MP:0005387', 'MP:0001186', 'MP:0003631', 'MP:0010771', 'MP:0005378', 'MP:0005391', 'MP:0005371'}
313	MGI:1924989	{'nan'}
314	MGI:1925044	{'MP:0010768', 'MP:0005388', 'MP:0005376', 'MP:0005390', 'MP:0005369', 'MP:0005371'}
315	MGI:3028499	{'MP:0005385', 'MP:0005387', 'MP:0005367', 'MP:0005389', 'MP:0005376', 'MP:0005390', 'MP:0005378', 'MP:0005379', 'MP:0005397', 'MP:0005371'}
316	MGI:2389008	"{""'MP:0005201'"", 'MP:0010771', ""MP:0002092'"", ""'MP:0001186"", 'MP:0005386', ""'MP:0012040'"", 'MP:0005391', ""'MP:0005103'"", ""'MP:0031428'"", ""'MP:0002864'""}"
317	MGI:1913798	{'MP:0005376', 'MP:0005386'}
318	MGI:2442201	{'MP:0005387', 'MP:0003631', 'MP:0005376', 'MP:0005386', 'MP:0005397'}
319	MGI:2663075	{'nan'}
320	MGI:1889575	"{'MP:0010768', 'MP:0005384', ""MP:0001764'"", 'MP:0005367', 'MP:0010771', 'MP:0005376', ""'MP:0005419'"", ""'MP:0000689'"", ""'MP:0002968'"", ""'MP:0001265'"", 'MP:0005380', 'MP:0005387', ""'MP:0011353'"", 'MP:0005370', 'MP:0005378', ""'MP:0003631"", 'MP:0005385', ""'MP:0005325'"", ""'MP:0000598'"", ""'MP:0011400'"", 'MP:0005397'}"
321	MGI:891999	{'MP:0010768', 'MP:0003631', 'MP:0005369', 'MP:0005386', 'MP:0005378'}
322	MGI:2151118	{'MP:0010768', 'MP:0005387', 'MP:0005389', 'MP:0005367', 'MP:0010771', 'MP:0005390', 'MP:0005386', 'MP:0005379', 'MP:0005397'}
323	MGI:1353631	{'nan'}
324	MGI:1914007	{'nan'}
325	MGI:1924344	{'nan'}
326	MGI:1919363	{'MP:0005387'}
327	MGI:1889336	"{'MP:0005384', ""'MP:0005319'"", ""MP:0001764'"", ""'MP:0009403'"", ""'MP:0002106'"", ""'MP:0014174'"", 'MP:0005376', ""'MP:0012106'"", 'MP:0005386', ""'MP:0005367"", ""'MP:0003978'"", ""'MP:0010359'"", ""'MP:0031115'"", 'MP:0005375', ""'MP:0010378'"", ""'MP:0003440'"", ""'MP:0008489'"", ""'MP:0008963'"", ""'MP:0006038'"", 'MP:0005370', 'MP:0005378', ""'MP:0030612'"", ""'MP:0010053'"", ""'MP:0006036'"", ""'MP:0001405'"", 'MP:0005369', ""'MP:0013405'"", ""'MP:0005289'"", ""'MP:0005452'"", ""'MP:0005281'"", ""'MP:0002702'""}"
328	MGI:2679274	{'MP:0005386'}
329	MGI:99677	{'MP:0005387', 'MP:0001186', 'MP:0003631', 'MP:0010771', 'MP:0005376', 'MP:0005386', 'MP:0005397'}
330	MGI:2660854	{'MP:0005376', 'MP:0005384', 'MP:0005385', 'MP:0005389'}
331	MGI:99676	{'MP:0005376'}
332	MGI:99675	"{'MP:0010768', 'MP:0005384', 'MP:0005367', 'MP:0005376', 'MP:0005386', ""'MP:0001360'"", 'MP:0005394', ""'MP:0012289'"", ""'MP:0001413'"", ""'MP:0001473'"", ""'MP:0002912'"", ""'MP:0002175'"", ""'MP:0012460'"", ""'MP:0001447'"", ""'MP:0001433'"", 'MP:0005375', ""'MP:0008263'"", ""'MP:0000774'"", ""'MP:0012287'"", ""'MP:0021090'"", ""'MP:0002206'"", ""'MP:0008283'"", 'MP:0005370', ""MP:0002573'"", 'MP:0005378', ""'MP:0003631"", ""'MP:0012307'"", ""'MP:0020083'"", ""'MP:0001442'"", ""'MP:0031392'"", ""'MP:0001458'"", ""'MP:0004512'"", 'MP:0005389', ""'MP:0003360'"", ""'MP:0008432'"", ""'MP:0004811'"", 'MP:0005397'}"
333	MGI:99674	{'nan'}
334	MGI:99673	{'MP:0005376', 'MP:0005386'}
335	MGI:87917	{'MP:0005367', 'MP:0005376', 'MP:0005369', 'MP:0005386', 'MP:0005385'}
336	MGI:102891	{'MP:0010768', 'MP:0005381', 'MP:0005387', 'MP:0005386'}
337	MGI:1341110	{'MP:0003631', 'MP:0005378', 'MP:0005376', 'MP:0005386'}
338	MGI:108450	{'MP:0010768', 'MP:0005380', 'MP:0005387', 'MP:0005388', 'MP:0003631', 'MP:0005376', 'MP:0005390', 'MP:0005370', 'MP:0005377', 'MP:0005391', 'MP:0005382', 'MP:0005397', 'MP:0005381', 'MP:0005385'}
339	MGI:105094	{'MP:0010768', 'MP:0005384', 'MP:0005387', 'MP:0005389', 'MP:0003631', 'MP:0005376', 'MP:0005370', 'MP:0005369', 'MP:0005375', 'MP:0005386', 'MP:0005378', 'MP:0005391', 'MP:0005397'}
340	MGI:108449	{'MP:0010768', 'MP:0005387', 'MP:0005389', 'MP:0003631', 'MP:0005376', 'MP:0005386', 'MP:0005378'}
341	MGI:87918	"{'MP:0010768', ""'MP:0001262'"", ""'MP:0011101'"", ""'MP:0008850'"", ""'MP:0001893'"", ""'MP:0005641'"", ""'MP:0002447'"", ""'MP:0000208'"", ""'MP:0002591'"", ""'MP:0005562'"", ""'MP:0002812'"", ""'MP:0002640'"", ""'MP:0008935'"", 'MP:0005378', ""'MP:0003631"", ""MP:0001265'"", ""'MP:0005505'"", 'MP:0005397', ""'MP:0001585'""}"
342	MGI:87919	"{'MP:0005367', ""'MP:0031085'"", 'MP:0005376', ""'MP:0010375'"", 'MP:0005386', ""'MP:0000691'"", ""'MP:0005641'"", ""MP:0001577'"", ""'MP:0002447'"", ""'MP:0000208'"", ""'MP:0002591'"", ""'MP:0002813'"", ""'MP:0008807'"", 'MP:0005387', ""'MP:0002812'"", ""'MP:0003656'"", 'MP:0005370', ""'MP:0002640'"", 'MP:0005378', ""'MP:0003631"", 'MP:0005385', ""'MP:0008809'"", 'MP:0005397', ""'MP:0002641'""}"
343	MGI:1351615	{'nan'}
344	MGI:3605549	{'MP:0005384', 'MP:0005387', 'MP:0005367', 'MP:0003631', 'MP:0005389', 'MP:0005369', 'MP:0005386', 'MP:0005379', 'MP:0005391', 'MP:0005397'}
345	MGI:1277167	{'MP:0010768', 'MP:0005376', 'MP:0005390', 'MP:0005375', 'MP:0005378', 'MP:0005379'}
346	MGI:1925810	{'MP:0010768', 'MP:0005380', 'MP:0005388', 'MP:0003631', 'MP:0005378', 'MP:0005382', 'MP:0005381', 'MP:0005385'}
347	MGI:1917943	{'nan'}
348	MGI:1933736	{'MP:0005387', 'MP:0003631', 'MP:0005376', 'MP:0005386', 'MP:0005397'}
349	MGI:2451244	{'MP:0003631', 'MP:0005376', 'MP:0005386'}
350	MGI:2441837	{'MP:0003631', 'MP:0010768', 'MP:0005386'}
351	MGI:3041203	{'MP:0005390', 'MP:0005387', 'MP:0005389'}
352	MGI:106912	{'MP:0005397', 'MP:0005387'}
353	MGI:1347095	"{'MP:0010768', 'MP:0005387', ""'MP:0005387"", ""MP:0010768'"", 'MP:0005397'}"
354	MGI:1196464	{'nan'}
355	MGI:1347095	"{'MP:0010768', 'MP:0005387', ""'MP:0005387"", ""MP:0010768'"", 'MP:0005397'}"
356	MGI:1924846	{'nan'}
357	MGI:2182728	{'nan'}
358	MGI:2685887	{'nan'}
359	MGI:1925499	{'MP:0010768', 'MP:0005391'}
360	MGI:2182928	{'MP:0010768', 'MP:0005384', 'MP:0005387', 'MP:0005388', 'MP:0005376', 'MP:0005390', 'MP:0005386', 'MP:0005378', 'MP:0005397', 'MP:0005385'}
361	MGI:1340051	{'MP:0005384', 'MP:0005389', 'MP:0003631', 'MP:0005386', 'MP:0005379'}
362	MGI:2446854	{'MP:0005379', 'MP:0005376', 'MP:0005384', 'MP:0005389'}
363	MGI:1859670	{'MP:0005397', 'MP:0005384', 'MP:0005387'}
364	MGI:2685213	{'nan'}
365	MGI:2685955	{'MP:0005378', 'MP:0005376'}
366	MGI:1916151	{'MP:0010768', 'MP:0005384', 'MP:0003631', 'MP:0005376', 'MP:0005390', 'MP:0005369', 'MP:0005386', 'MP:0005378', 'MP:0005385'}
367	MGI:2441732	{'MP:0005369', 'MP:0005378', 'MP:0005391', 'MP:0005381', 'MP:0005385'}
368	MGI:1929461	{'MP:0003631', 'MP:0005386'}
369	MGI:2139714	{'MP:0010768', 'MP:0005385', 'MP:0005386'}
370	MGI:2441950	"{""MP:0002572'"", ""'MP:0001409'"", ""'MP:0008911'"", ""'MP:0001906'"", ""'MP:0009754'"", ""'MP:0001364'"", ""'MP:0001399'"", 'MP:0005376', ""'MP:0001431'"", 'MP:0010771', 'MP:0005386', ""'MP:0000195'"", ""'MP:0003631"", ""'MP:0010069'"", ""'MP:0031391'"", ""'MP:0008415'""}"
371	MGI:2655562	{'MP:0005387', 'MP:0010771', 'MP:0005370', 'MP:0005386', 'MP:0005391', 'MP:0002006', 'MP:0005397', 'MP:0005385'}
372	MGI:1274784	"{'MP:0010768', ""'MP:0000043'"", ""'MP:0009763'"", 'MP:0005386', 'MP:0005377', ""'MP:0001967'"", 'MP:0005371', ""'MP:0001496'"", ""'MP:0004527'"", ""'MP:0004434'"", ""'MP:0002090'"", ""'MP:0004431'"", ""'MP:0004404'"", ""MP:0001496'"", 'MP:0005390', ""'MP:0003631"", ""'MP:0004532'"", ""'MP:0004586'"", 'MP:0005389', ""'MP:0011967'"", ""'MP:0004491'"", ""'MP:0004521'"", ""'MP:0004398'"", 'MP:0005379', ""'MP:0004582'"", 'MP:0005391', ""'MP:0004737'"", ""'MP:0004022'""}"
373	MGI:87921	"{'MP:0010768', 'MP:0005376', ""'MP:0005376"", 'MP:0005378', ""MP:0010768'""}"
374	MGI:87921	"{'MP:0010768', 'MP:0005376', ""'MP:0005376"", 'MP:0005378', ""MP:0010768'""}"
375	MGI:87921	"{'MP:0010768', 'MP:0005376', ""'MP:0005376"", 'MP:0005378', ""MP:0010768'""}"
376	MGI:1349472	{'nan'}
377	MGI:87929	{'MP:0010768', 'MP:0005387', 'MP:0005376', 'MP:0005386', 'MP:0005397', 'MP:0005385'}
378	MGI:2446626	{'nan'}
379	MGI:87926	{'MP:0010768', 'MP:0003631', 'MP:0005376', 'MP:0005386', 'MP:0005378', 'MP:0005394'}
380	MGI:1923437	{'nan'}
381	MGI:2144929	{'nan'}
382	MGI:2675492	{'MP:0005376', 'MP:0005370', 'MP:0005375', 'MP:0005378', 'MP:0005391', 'MP:0005385'}
383	MGI:106675	{'MP:0010768', 'MP:0005384', 'MP:0005387', 'MP:0005388', 'MP:0005367', 'MP:0005376', 'MP:0005390', 'MP:0005370', 'MP:0005369', 'MP:0005375', 'MP:0005386', 'MP:0005378', 'MP:0005379', 'MP:0005397', 'MP:0005385'}
384	MGI:1919924	{'MP:0005384', 'MP:0005387', 'MP:0005376', 'MP:0005370', 'MP:0005369', 'MP:0005375', 'MP:0005386', 'MP:0005378', 'MP:0005377', 'MP:0005391', 'MP:0005397', 'MP:0005385'}
