	MGI	MP
15831	MGI:3603828	
15832	MGI:5431488	MP:0010412,MP:0011252,MP:0011665,MP:0004133
15833	MGI:1925302	
15834	MGI:3027002	MP:0005386,MP:0005389
15835	MGI:104885	
15836	MGI:1915751	MP:0001186,MP:0005382,MP:0002006,MP:0005381,MP:0005384,MP:0005385,MP:0005375,MP:0005370,MP:0005397,MP:0005380,MP:0010771,MP:0005387,MP:0005378,MP:0010768,MP:0005379,MP:0003631
15837	MGI:1915118	
15838	MGI:1203729	MP:0005387,MP:0005378,MP:0005384,MP:0010768,MP:0005375,MP:0005386,MP:0005367,MP:0005397,MP:0005380,MP:0005376
15839	MGI:2447167	
15840	MGI:1921496	
15841	MGI:88026	MP:0005386,MP:0005367,MP:0010768,MP:0005388,MP:0003631
15842	MGI:2444431	MP:0005377,MP:0005386
15843	MGI:2446193	MP:0005386,MP:0005376
15844	MGI:1338011	MP:0005387,MP:0005390,MP:0005376,MP:0005397
15845	MGI:1920509	MP:0005389,MP:0005384,MP:0005379
15846	MGI:1334448	MP:0005389,MP:0005378,MP:0005384,MP:0005375,MP:0005379,MP:0005397,MP:0005376,MP:0003631
15847	MGI:96614	MP:0005391,MP:0005397,MP:0005387,MP:0010771,MP:0005384
15848	MGI:1916632	MP:0005389
15849	MGI:2444509	
15850	MGI:95412	MP:0000160,MP:0005384,MP:0009355,MP:0005375,MP:0005367,MP:0005370,MP:0005380,MP:0008412,MP:0004819,MP:0005390,MP:0010771,MP:0008058,MP:0001393,MP:0003031,MP:0004701,MP:0011086,MP:0003786,MP:0001732,MP:0003887,MP:0005378,MP:0008008,MP:0005376,MP:0003631,MP:0005560,MP:0005377,MP:0002136,MP:0000063,MP:0002727,MP:0003984,MP:0005386,MP:0005323,MP:0005397,MP:0001731,MP:0000352,MP:0005389,MP:0004001,MP:0002628,MP:0005387,MP:0010768,MP:0005369,MP:0005391,MP:0002962,MP:0005379,MP:0004201
15851	MGI:1338947	MP:0005387,MP:0005397
15852	MGI:1917497	
15853	MGI:1346329	MP:0005376,MP:0005370
15854	MGI:1914357	
15855	MGI:96187	MP:0005390,MP:0003631,MP:0005397
15856	MGI:109247	MP:0005387,MP:0005378,MP:0005384,MP:0005375,MP:0005386,MP:0005370,MP:0005397,MP:0005376,MP:0003631
15857	MGI:1334417	MP:0005369,MP:0005386,MP:0005376,MP:0010768,MP:0005378
15858	MGI:2179435	MP:0005386,MP:0003631
15859	MGI:2443111	MP:0005387,MP:0005378,MP:0005381,MP:0005385,MP:0010768,MP:0005386,MP:0005367,MP:0005379,MP:0005397,MP:0005376,MP:0003631
15860	MGI:3845075	
15861	MGI:2685789	
15862	MGI:1858204	MP:0002831,MP:0008603,MP:0000706,MP:0008036,MP:0008880,MP:0001828,MP:0005381,MP:0005384,MP:0002492,MP:0005375,MP:0003255,MP:0005367,MP:0005370,MP:0008904,MP:0014130,MP:0010771,MP:0002928,MP:0000488,MP:0002455,MP:0005378,MP:0002375,MP:0001861,MP:0009543,MP:0005376,MP:0001860,MP:0002376,MP:0001869,MP:0008040,MP:0002138,MP:0000685,MP:0001790,MP:0001859,MP:0004839,MP:0008127,MP:0005388,MP:0000613,MP:0000628,MP:0003253,MP:0005397,MP:0005011,MP:0005027,MP:0008397,MP:0001846,MP:0004974,MP:0009297,MP:0008578,MP:0005387,MP:0010768,MP:0000336,MP:0005391,MP:0003254,MP:0005379,MP:0003449
15863	MGI:3647531	
15864	MGI:2444233	MP:0005389,MP:0010768,MP:0005384,MP:0005379
15865	MGI:1933367	MP:0005376
15866	MGI:1923582	MP:0010768,MP:0005376,MP:0005378,MP:0005397
15867	MGI:1915427	
15868	MGI:2144724	MP:0010768
15869	MGI:1914765	
15870	MGI:88395	MP:0005376,MP:0003631,MP:0005379
15871	MGI:98218	
15872	MGI:1926609	MP:0005658,MP:0005331,MP:0003304,MP:0005381,MP:0005384,MP:0005293,MP:0005375,MP:0002079,MP:0005370,MP:0000490,MP:0000358,MP:0020089,MP:0005378,MP:0010959,MP:0008902,MP:0001260,MP:0002981,MP:0009766,MP:0014142,MP:0005376,MP:0001559,MP:0006036,MP:0002044,MP:0006319,MP:0010955,MP:0002006,MP:0005455,MP:0003674,MP:0000511,MP:0004499,MP:0002628,MP:0011628,MP:0005387,MP:0010768,MP:0006035,MP:0014046,MP:0005379,MP:0008537
15873	MGI:1928344	MP:0010768,MP:0003631
15874	MGI:4358944	
15875	MGI:1196439	MP:0005388,MP:0005379,MP:0005370,MP:0002006,MP:0010771,MP:0005378,MP:0005384
15876	MGI:3030649	
15877	MGI:1926555	MP:0005389,MP:0005386,MP:0003631,MP:0005378
15878	MGI:1920312	
15879	MGI:1935145	MP:0005389,MP:0010771,MP:0005370,MP:0005381,MP:0005378,MP:0005387,MP:0005391,MP:0005386,MP:0005379,MP:0005397,MP:0005390,MP:0003631
15880	MGI:1298223	MP:0005376,MP:0003631,MP:0005384
15881	MGI:1924407	MP:0001402,MP:0005377,MP:0001850,MP:0005382,MP:0002236,MP:0000825,MP:0005388,MP:0005384,MP:0000827,MP:0002675,MP:0002686,MP:0001891,MP:0005386,MP:0010769,MP:0005390,MP:0009239,MP:0001265,MP:0005389,MP:0002766,MP:0000440,MP:0005578,MP:0005387,MP:0005378,MP:0010768,MP:0010752,MP:0001925,MP:0003631
15882	MGI:96194	MP:0005386,MP:0005371
15883	MGI:3608347	
15884	MGI:1352467	MP:0002006,MP:0005388,MP:0005384,MP:0005385,MP:0005371,MP:0005375,MP:0005386,MP:0005367,MP:0005397,MP:0005380,MP:0005390,MP:0010771,MP:0005389,MP:0005387,MP:0005378,MP:0010768,MP:0005369,MP:0005379,MP:0005376,MP:0003631
15885	MGI:109338	MP:0005387,MP:0005376,MP:0005397
15886	MGI:1915094	MP:0005389,MP:0005387,MP:0005381,MP:0005385,MP:0005378,MP:0010768,MP:0005367,MP:0005397
15887	MGI:95421	MP:0005397
15888	MGI:3584372	MP:0005382,MP:0005387,MP:0005381,MP:0005378,MP:0005379,MP:0005397,MP:0005390,MP:0010771
15889	MGI:1924461	MP:0005621,MP:0008217,MP:0002006,MP:0000240,MP:0005387,MP:0010768,MP:0005384,MP:0009317,MP:0005154,MP:0002459,MP:0002144,MP:0008482,MP:0005397,MP:0008783,MP:0008099
15890	MGI:2135606	
15891	MGI:1929749	
15892	MGI:1344370	
15893	MGI:107943	
15894	MGI:2139317	
15895	MGI:2148258	MP:0008873,MP:0003964,MP:0001906,MP:0005386,MP:0009749,MP:0005376,MP:0003631,MP:0003088
15896	MGI:2444417	MP:0010732,MP:0005404,MP:0005385,MP:0008814,MP:0002229,MP:0005386,MP:0001513,MP:0000920,MP:0005376,MP:0003631
15897	MGI:1918689	
15898	MGI:96203	MP:0005389,MP:0005390,MP:0005371
15899	MGI:3619340	
15900	MGI:1919386	MP:0005389,MP:0005382,MP:0010771,MP:0010768,MP:0005378,MP:0005384,MP:0005371,MP:0005385,MP:0005390,MP:0005386,MP:0005367,MP:0005370,MP:0005376,MP:0003631
15901	MGI:1917397	
15902	MGI:95697	MP:0002182,MP:0005378,MP:0005385,MP:0005386,MP:0008811,MP:0002906,MP:0005376,MP:0003631,MP:0002183,MP:0001265
15903	MGI:108074	MP:0005370,MP:0005381,MP:0005378,MP:0005384,MP:0005387,MP:0010768,MP:0005379,MP:0005397,MP:0005376,MP:0010771
15904	MGI:1914152	MP:0005370,MP:0005378,MP:0005385,MP:0005387,MP:0005388,MP:0010768,MP:0005379,MP:0005380,MP:0005397,MP:0010771
15905	MGI:98431	MP:0005389,MP:0005379,MP:0005397,MP:0005376,MP:0005384
15906	MGI:2443254	
15907	MGI:1923723	MP:0005380,MP:0010768
15908	MGI:1916792	MP:0005375,MP:0005378
15909	MGI:96878	MP:0005397,MP:0002006,MP:0005387,MP:0005378,MP:0005384
15910	MGI:2443921	MP:0005370,MP:0005380,MP:0005397,MP:0010768,MP:0005378
15911	MGI:1920831	MP:0001262,MP:0005377,MP:0001850,MP:0005382,MP:0005388,MP:0005384,MP:0001891,MP:0005386,MP:0005367,MP:0005397,MP:0005390,MP:0005389,MP:0001732,MP:0002083,MP:0005387,MP:0005378,MP:0010768,MP:0000428,MP:0001258,MP:0005379,MP:0005376,MP:0003631,MP:0001926
15912	MGI:102702	
15913	MGI:2676458	MP:0005397
15914	MGI:107821	MP:0005382,MP:0010768,MP:0005378,MP:0005381,MP:0005371,MP:0005369,MP:0005384,MP:0005385,MP:0005386,MP:0005390,MP:0005380,MP:0005376
15915	MGI:3031143	
15916	MGI:1935226	
15917	MGI:3644133	MP:0005387,MP:0003631
15918	MGI:1919681	
15919	MGI:98037	
15920	MGI:1349479	MP:0005387,MP:0005384,MP:0005397
15921	MGI:1351476	
15922	MGI:1915438	MP:0005386,MP:0005376,MP:0005397
15923	MGI:2158736	MP:0005386,MP:0005376
15924	MGI:96429	MP:0005387,MP:0005376,MP:0005378,MP:0005385
15925	MGI:1921301	MP:0005386
15926	MGI:1915301	MP:0005391,MP:0010768,MP:0005385
15927	MGI:3708786	
15928	MGI:1915125	
15929	MGI:1914186	MP:0005389,MP:0005382,MP:0010768,MP:0005381,MP:0005378,MP:0005371,MP:0005369,MP:0005385,MP:0005376
15930	MGI:104591	MP:0005386
15931	MGI:1351323	
15932	MGI:1916065	MP:0005377,MP:0005386
15933	MGI:3605548	
15934	MGI:1915186	MP:0010768
15935	MGI:1914710	MP:0005386,MP:0005376,MP:0005378,MP:0005370
15936	MGI:104859	
15937	MGI:1923480	
15938	MGI:1261783	MP:0005391,MP:0005376,MP:0005385
15939	MGI:3780541	MP:0005375,MP:0005376,MP:0005378,MP:0005370
15940	MGI:1891828	MP:0002006,MP:0005388,MP:0005384,MP:0005385,MP:0005375,MP:0005386,MP:0005367,MP:0005370,MP:0005397,MP:0005380,MP:0010771,MP:0005389,MP:0005387,MP:0005378,MP:0010768,MP:0005379,MP:0005376,MP:0003631
15941	MGI:2140321	MP:0005376,MP:0005384,MP:0005370
15942	MGI:1916812	MP:0003658,MP:0005382,MP:0001889,MP:0005381,MP:0005385,MP:0000233,MP:0001698,MP:0011099,MP:0000266,MP:0005367,MP:0005370,MP:0005380,MP:0002652,MP:0010771,MP:0000280,MP:0009890,MP:0002989,MP:0009655,MP:0005378,MP:0005376,MP:0003631,MP:0009653,MP:0001636,MP:0000528,MP:0000774,MP:0003984,MP:0005388,MP:0000601,MP:0013580,MP:0005386,MP:0010545,MP:0012269,MP:0003641,MP:0010768,MP:0005369,MP:0005312,MP:0005329,MP:0005379
15943	MGI:1914165	
15944	MGI:1341868	MP:0010768
15945	MGI:1923206	MP:0010768
15946	MGI:107742	MP:0001186,MP:0005382,MP:0010768,MP:0005378,MP:0005384,MP:0005385,MP:0005391,MP:0005390,MP:0005375,MP:0005376,MP:0003631
15947	MGI:1914917	MP:0005376,MP:0005367,MP:0005397
15948	MGI:2446841	
15949	MGI:97007	MP:0005387,MP:0005388,MP:0005385
15950	MGI:107460	MP:0005387,MP:0005378,MP:0005385,MP:0010768,MP:0005391,MP:0005379,MP:0005380,MP:0005397,MP:0010771
15951	MGI:2441702	
15952	MGI:2685838	
15953	MGI:107435	MP:0005384,MP:0005367
15954	MGI:1921406	MP:0005369,MP:0005386,MP:0005385
15955	MGI:1916575	MP:0010771
15956	MGI:1918463	
15957	MGI:2443511	MP:0008918,MP:0012779,MP:0000849,MP:0002882,MP:0000877,MP:0006254,MP:0001393,MP:0011086,MP:0008269,MP:0000788,MP:0002574,MP:0000889,MP:0008414,MP:0031391,MP:0005376,MP:0003631,MP:0002183,MP:0000876,MP:0003354,MP:0000880,MP:0000774,MP:0005386,MP:0000807,MP:0005397,MP:0002152,MP:0008267,MP:0000818,MP:0012468,MP:0000852,MP:0012231,MP:0005584,MP:0010768,MP:0005387,MP:0001405,MP:0008540
15958	MGI:1277096	MP:0005389,MP:0010771,MP:0005387,MP:0005378,MP:0005385,MP:0005371,MP:0005391,MP:0005390,MP:0010768,MP:0005367,MP:0005397,MP:0005376,MP:0003631
15959	MGI:98595	
15960	MGI:2145430	MP:0005390,MP:0005389,MP:0005376,MP:0005379
15961	MGI:1919812	
15962	MGI:1929704	MP:0005377,MP:0005386,MP:0005380,MP:0010768,MP:0003631,MP:0005384
15963	MGI:107320	MP:0005387,MP:0005376,MP:0005397
15964	MGI:3617846	
15965	MGI:1920257	MP:0005387,MP:0005390,MP:0005376,MP:0005397
15966	MGI:1913878	MP:0010768,MP:0005381
15967	MGI:3629883	
15968	MGI:2159402	MP:0005391,MP:0005386,MP:0010768,MP:0005378,MP:0003631
15969	MGI:1918595	
15970	MGI:2679420	MP:0010768,MP:0010771
15971	MGI:2444835	
15972	MGI:3800299	
15973	MGI:1347467	MP:0005391,MP:0010768
15974	MGI:1201375	MP:0005376
15975	MGI:1913915	
15976	MGI:1917585	MP:0005389,MP:0003729,MP:0004021,MP:0012144,MP:0008450,MP:0005384,MP:0012143,MP:0005391,MP:0008580,MP:0008584,MP:0003730,MP:0008518,MP:0003631
15977	MGI:1922523	
15978	MGI:98728	MP:0005382,MP:0005381,MP:0005384,MP:0005385,MP:0005388,MP:0005375,MP:0005367,MP:0005397,MP:0005380,MP:0005390,MP:0010771,MP:0005387,MP:0005378,MP:0010768,MP:0005369,MP:0005376,MP:0003631
15979	MGI:2443264	
15980	MGI:1929866	
15981	MGI:1913951	MP:0005379,MP:0005376,MP:0005397,MP:0005387,MP:0005378,MP:0005385
15982	MGI:97750	MP:0001262,MP:0005382,MP:0000160,MP:0020254,MP:0000559,MP:0003109,MP:0021186,MP:0010869,MP:0005390,MP:0010771,MP:0001265,MP:0020137,MP:0011086,MP:0020010,MP:0001732,MP:0002083,MP:0008438,MP:0021182,MP:0010879,MP:0005378,MP:0013618,MP:0005376,MP:0004991,MP:0013630,MP:0000063,MP:0002764,MP:0005371,MP:0013626,MP:0013624,MP:0000547,MP:0009346,MP:0000074,MP:0004624,MP:0013633,MP:0000066,MP:0013638,MP:0005421,MP:0010768,MP:0000061,MP:0003089,MP:0013620
15983	MGI:3030054	
15984	MGI:3652060	
15985	MGI:1929612	MP:0005378,MP:0005376,MP:0005387,MP:0005388,MP:0005384
15986	MGI:2149781	
15987	MGI:2681280	MP:0005387,MP:0010771,MP:0005397
15988	MGI:2448528	MP:0005391,MP:0005386,MP:0005397,MP:0005387,MP:0005378,MP:0003631
15989	MGI:104689	
15990	MGI:88446	MP:0005377,MP:0005382,MP:0005387,MP:0005381,MP:0005378,MP:0005371,MP:0005385,MP:0005388,MP:0010768,MP:0005390,MP:0003631
15991	MGI:1932075	MP:0005389,MP:0010768,MP:0005378,MP:0005384,MP:0005385,MP:0005375,MP:0005386,MP:0005367,MP:0005379,MP:0005397,MP:0005376,MP:0003631
15992	MGI:1933391	
15993	MGI:1915817	MP:0001186,MP:0005386,MP:0005397,MP:0005376,MP:0005387,MP:0010771
15994	MGI:97272	MP:0010768,MP:0005378,MP:0005385,MP:0005369,MP:0005375,MP:0005397,MP:0005380,MP:0005376
15995	MGI:1921186	
15996	MGI:95747	MP:0001262,MP:0003997,MP:0004143,MP:0005604,MP:0000745,MP:0005388,MP:0011100,MP:0005375,MP:0005386,MP:0001513,MP:0005397,MP:0001407,MP:0012146,MP:0001265,MP:0001523,MP:0005389,MP:0004022,MP:0002945,MP:0005387,MP:0005378,MP:0010768,MP:0003463,MP:0005369,MP:0005391,MP:0001486,MP:0005379,MP:0003484,MP:0001488,MP:0001406,MP:0003631
15997	MGI:3642857	
15998	MGI:1098551	MP:0005369,MP:0005388,MP:0005378,MP:0005385
15999	MGI:1917167	MP:0005377,MP:0005382,MP:0002006,MP:0005381,MP:0005384,MP:0005371,MP:0005388,MP:0005370,MP:0005397,MP:0005380,MP:0005390,MP:0005389,MP:0005387,MP:0005378,MP:0010768,MP:0005379,MP:0005376
16000	MGI:3780650	
16001	MGI:3782493	
16002	MGI:1919132	MP:0005386
16003	MGI:2146009	
16004	MGI:3649135	MP:0005386,MP:0005387,MP:0005397
16005	MGI:3045960	
16006	MGI:1920149	MP:0005386,MP:0005376,MP:0005397
16007	MGI:1916089	
16008	MGI:3039583	
16009	MGI:106379	MP:0005387,MP:0005397
16010	MGI:1926160	
16011	MGI:1913853	MP:0010768
16012	MGI:1261872	
16013	MGI:2444679	
16014	MGI:1298207	MP:0005376
16015	MGI:2676921	MP:0005382,MP:0010768,MP:0005381,MP:0005378,MP:0005391,MP:0005386,MP:0005380,MP:0005376
16016	MGI:88056	MP:0005386,MP:0005376,MP:0010768,MP:0003631,MP:0005385
16017	MGI:1349717	MP:0005384,MP:0005371,MP:0005385,MP:0005375,MP:0005386,MP:0005370,MP:0005397,MP:0005380,MP:0010771,MP:0005387,MP:0005378,MP:0010768,MP:0005369,MP:0005379,MP:0005376,MP:0003631
16018	MGI:1914481	MP:0001306,MP:0008841,MP:0005385,MP:0005384,MP:0005397,MP:0001155,MP:0008839,MP:0000358,MP:0010771,MP:0005389,MP:0001147,MP:0010768,MP:0005378,MP:0004901,MP:0005391,MP:0002840,MP:0001303,MP:0005379,MP:0011743,MP:0011750,MP:0001304
16019	MGI:1917829	MP:0001186,MP:0005387,MP:0010768,MP:0005385,MP:0005391,MP:0005379,MP:0005397,MP:0005376,MP:0010771
16020	MGI:2445217	MP:0005377,MP:0005386
16021	MGI:97010	MP:0005390,MP:0005397,MP:0005376,MP:0005387,MP:0003631
16022	MGI:1349467	MP:0005386,MP:0005397,MP:0005376,MP:0005387,MP:0003631
16023	MGI:1922391	MP:0005386,MP:0005378
16024	MGI:1913922	MP:0001186,MP:0005380,MP:0010771,MP:0010768,MP:0005378
16025	MGI:3618735	
16026	MGI:1919017	MP:0005389,MP:0005386,MP:0005370,MP:0005376,MP:0005378,MP:0005384
16027	MGI:1921414	
16028	MGI:2447809	MP:0005389,MP:0005384
16029	MGI:88501	
16030	MGI:1919663	MP:0003631
16031	MGI:2153060	MP:0000876,MP:0003354,MP:0008917,MP:0008026,MP:0008918,MP:0000849,MP:0002804,MP:0005387,MP:0005386,MP:0005397,MP:0010160,MP:0009978,MP:0000920,MP:0003631
16032	MGI:2447773	MP:0005376
16033	MGI:1913672	
16034	MGI:1920185	MP:0010768,MP:0005390,MP:0005387
16035	MGI:2676898	
16036	MGI:1353449	MP:0005397,MP:0010768,MP:0005376,MP:0005387,MP:0005384
16037	MGI:2180560	
16038	MGI:2141165	MP:0005389,MP:0010768,MP:0005384
16039	MGI:95723	MP:0005380,MP:0010768,MP:0005378
16040	MGI:1889342	MP:0005397,MP:0005387,MP:0005384,MP:0005379
16041	MGI:6121518	
16042	MGI:107486	MP:0005379,MP:0005382,MP:0010768,MP:0005378,MP:0005390,MP:0005386,MP:0005367,MP:0005370,MP:0005380,MP:0005376,MP:0003631
16043	MGI:2385095	MP:0005389,MP:0005367,MP:0005379,MP:0005380,MP:0005378
16044	MGI:1913416	MP:0010768,MP:0005376
16045	MGI:1920930	
16046	MGI:1096573	MP:0005386,MP:0005380,MP:0005376,MP:0010768,MP:0010771,MP:0003631
16047	MGI:3030002	MP:0005376,MP:0005397
16048	MGI:3580016	MP:0005379,MP:0005370,MP:0005376,MP:0010771,MP:0005384
16049	MGI:3045256	MP:0005377,MP:0010768,MP:0005378,MP:0005381,MP:0005371,MP:0005384,MP:0005385,MP:0005388,MP:0005367,MP:0005380,MP:0005390,MP:0003631
16050	MGI:2385252	MP:0002006,MP:0005387
16051	MGI:1917870	
16052	MGI:3642767	
16053	MGI:105077	MP:0005389,MP:0005378,MP:0005385,MP:0005391,MP:0005390,MP:0005375,MP:0005386,MP:0005379,MP:0005397,MP:0005376
16054	MGI:108426	MP:0001516,MP:0005377,MP:0005382,MP:0010768,MP:0005378,MP:0005385,MP:0005371,MP:0005369,MP:0005388,MP:0005390,MP:0005386,MP:0004768,MP:0000748,MP:0005397,MP:0005380,MP:0001405,MP:0005376,MP:0003631
16055	MGI:1924841	MP:0005390,MP:0005381,MP:0005382,MP:0005378
16056	MGI:1353635	
16057	MGI:1915804	
16058	MGI:2144585	
16059	MGI:1859547	
16060	MGI:109279	MP:0005386,MP:0005376,MP:0005384,MP:0005379
16061	MGI:87966	MP:0002006,MP:0010768,MP:0005378,MP:0005381,MP:0005384,MP:0005369,MP:0005385,MP:0005390,MP:0005375,MP:0005386,MP:0005367,MP:0005379,MP:0005376,MP:0003631
16062	MGI:1913675	MP:0005377,MP:0005386
16063	MGI:2387466	MP:0005391,MP:0002840,MP:0001303,MP:0003237,MP:0008794,MP:0001304,MP:0005384
16064	MGI:1919394	
16065	MGI:1914258	MP:0005391,MP:0010768,MP:0005376,MP:0003631
16066	MGI:96533	MP:0005382,MP:0006280,MP:0002543,MP:0000767,MP:0001048,MP:0005381,MP:0005384,MP:0005371,MP:0005385,MP:0005388,MP:0000164,MP:0000462,MP:0005306,MP:0003419,MP:0000496,MP:0009250,MP:0005380,MP:0002926,MP:0003271,MP:0005390,MP:0006261,MP:0003283,MP:0004200,MP:0010768,MP:0005378,MP:0005369,MP:0002731,MP:0005379,MP:0005376,MP:0003631
16067	MGI:108415	MP:0005389,MP:0005384,MP:0005379
16068	MGI:3717148	
16069	MGI:1917976	MP:0001559,MP:0011014,MP:0005331,MP:0005385,MP:0011108,MP:0003229,MP:0005375,MP:0002079,MP:0005290,MP:0005380,MP:0002118,MP:0005669,MP:0002925,MP:0001718,MP:0010768,MP:0005378,MP:0001554,MP:0002970,MP:0001261,MP:0005178,MP:0005376,MP:0010024
16070	MGI:1098644	
16071	MGI:1860297	MP:0005386,MP:0005376,MP:0003631,MP:0005378
16072	MGI:1321393	MP:0010768
16073	MGI:1929597	MP:0005386,MP:0005387,MP:0005397
16074	MGI:1915059	MP:0003631
16075	MGI:1352490	MP:0005376
16076	MGI:1913745	
16077	MGI:3039602	MP:0005397,MP:0002006,MP:0005376,MP:0010768,MP:0005387,MP:0005384
16078	MGI:96836	MP:0005387,MP:0005378
16079	MGI:1934860	MP:0008586,MP:0008535,MP:0001944,MP:0005382,MP:0008451,MP:0005331,MP:0009500,MP:0005293,MP:0005384,MP:0005375,MP:0005370,MP:0005380,MP:0005390,MP:0010771,MP:0005669,MP:0005378,MP:0006094,MP:0001260,MP:0001258,MP:0011939,MP:0011998,MP:0008584,MP:0011380,MP:0005376,MP:0003631,MP:0010024,MP:0003729,MP:0010934,MP:0005559,MP:0009703,MP:0001326,MP:0005386,MP:0008444,MP:0008450,MP:0005491,MP:0000120,MP:0005389,MP:0000008,MP:0001144,MP:0012144,MP:0002628,MP:0010768,MP:0012143,MP:0005391,MP:0001261,MP:0005379,MP:0008587
16080	MGI:1913842	MP:0005389,MP:0003631
16081	MGI:1917632	MP:0005397
16082	MGI:1916051	MP:0005389,MP:0005370
16083	MGI:1919004	
16084	MGI:3619120	
16085	MGI:2682634	MP:0005390,MP:0005376
16086	MGI:1919022	MP:0005386
16087	MGI:1915691	MP:0002006,MP:0005387,MP:0005378,MP:0005381,MP:0005384,MP:0010768,MP:0005397,MP:0005380,MP:0005376,MP:0003631
16088	MGI:1261845	MP:0005387,MP:0005378,MP:0005384,MP:0005397
16089	MGI:1917394	
16090	MGI:1928098	MP:0002006,MP:0005397
16091	MGI:97138	MP:0001262,MP:0001186,MP:0005565,MP:0008987,MP:0008844,MP:0002871,MP:0002874,MP:0005325,MP:0005375,MP:0001218,MP:0005150,MP:0005370,MP:0010771,MP:0002703,MP:0004738,MP:0002083,MP:0011967,MP:0000523,MP:0005264,MP:0002075,MP:0009641,MP:0000231,MP:0011632,MP:0012725,MP:0002988,MP:0002060,MP:0003169,MP:0005386,MP:0003637,MP:0004363,MP:0008139,MP:0008140,MP:0011353,MP:0005343,MP:0004404,MP:0013405,MP:0000031,MP:0002705,MP:0002857,MP:0008993,MP:0002941,MP:0001402,MP:0001762,MP:0001577,MP:0005502,MP:0009642,MP:0000379,MP:0003606,MP:0005384,MP:0005385,MP:0010090,MP:0005367,MP:0005419,MP:0005390,MP:0000647,MP:0000043,MP:0006316,MP:0005378,MP:0004740,MP:0011320,MP:0005376,MP:0003631,MP:0004864,MP:0011635,MP:0005377,MP:0002626,MP:0011294,MP:0003215,MP:0011157,MP:0011639,MP:0002875,MP:0001199,MP:0005397,MP:0005553,MP:0008989,MP:0010768,MP:0005369,MP:0003917,MP:0000607,MP:0002962,MP:0005178,MP:0005379
16092	MGI:1923747	
16093	MGI:1860276	MP:0005376,MP:0003631,MP:0005384,MP:0005370
16094	MGI:96257	MP:0000602,MP:0000088,MP:0003632,MP:0003312,MP:0001698,MP:0004984,MP:0003109,MP:0004148,MP:0005380,MP:0006397,MP:0004471,MP:0020137,MP:0030029,MP:0002083,MP:0003795,MP:0010584,MP:0000288,MP:0002108,MP:0000049,MP:0000166,MP:0011090,MP:0000065,MP:0003279,MP:0004783,MP:0005404,MP:0009404,MP:0004509,MP:0004134,MP:0000914,MP:0000428,MP:0000026,MP:0008160,MP:0005329,MP:0005508,MP:0002657,MP:0004703,MP:0010734,MP:0005382,MP:0001914,MP:0002747,MP:0002914,MP:0008271,MP:0005385,MP:0011108,MP:0001915,MP:0001053,MP:0005390,MP:0003871,MP:0005244,MP:0000440,MP:0005378,MP:0011514,MP:0000445,MP:0000111,MP:0000150,MP:0000157,MP:0030793,MP:0009459,MP:0004924,MP:0010588,MP:0005269,MP:0002932,MP:0000547,MP:0005397,MP:0008525,MP:0004056,MP:0014101,MP:0000556,MP:0004373,MP:0000060,MP:0010426,MP:0002397,MP:0000438,MP:0001262,MP:0002748,MP:0000164,MP:0005381,MP:0004174,MP:0005370,MP:0010771,MP:0000141,MP:0003408,MP:0005621,MP:0010472,MP:0005229,MP:0010586,MP:0000787,MP:0001406,MP:0003723,MP:0012175,MP:0002427,MP:0003084,MP:0005371,MP:0000550,MP:0005386,MP:0000921,MP:0003560,MP:0008272,MP:0004982,MP:0004835,MP:0001953,MP:0004419,MP:0005387,MP:0004686,MP:0009409,MP:0000075,MP:0003055,MP:0008151,MP:0010732,MP:0010742,MP:0010738,MP:0001290,MP:0005384,MP:0030788,MP:0009403,MP:0000131,MP:0004110,MP:0001182,MP:0001258,MP:0001297,MP:0005376,MP:0003631,MP:0001636,MP:0005377,MP:0000104,MP:0005402,MP:0030789,MP:0005388,MP:0004145,MP:0000165,MP:0000163,MP:0000130,MP:0002152,MP:0000100,MP:0006126,MP:0004376,MP:0003044,MP:0002746,MP:0000133,MP:0010768,MP:0005296,MP:0005369,MP:0005391,MP:0003662,MP:0004669
16095	MGI:2675858	
16096	MGI:1913507	
16097	MGI:1930182	
16098	MGI:2177487	
16099	MGI:3691609	
16100	MGI:3619404	
16101	MGI:2153482	MP:0005390,MP:0005371
16102	MGI:3612240	
16103	MGI:2385295	
16104	MGI:2445214	
16105	MGI:1922855	MP:0005389,MP:0005386,MP:0005379,MP:0010771,MP:0005376,MP:0010768,MP:0005378
16106	MGI:1915540	
16107	MGI:1915553	MP:0005386,MP:0005376
16108	MGI:1341878	MP:0005389,MP:0005382,MP:0010768,MP:0005378,MP:0005384,MP:0005391,MP:0005390,MP:0005379,MP:0005397,MP:0005376
16109	MGI:1336175	MP:0005367,MP:0005378,MP:0005376,MP:0010768,MP:0005388,MP:0003631
16110	MGI:88005	MP:0030090,MP:0005382,MP:0010096,MP:0005381,MP:0005385,MP:0002649,MP:0030457,MP:0030450,MP:0005390,MP:0010771,MP:0030460,MP:0002576,MP:0005378,MP:0002100,MP:0002689,MP:0030089,MP:0005376,MP:0002006,MP:0005388,MP:0005358,MP:0030050,MP:0000116,MP:0005397,MP:0002650,MP:0005389,MP:0000126,MP:0030458,MP:0002577,MP:0005387,MP:0000458,MP:0005379,MP:0004830
16111	MGI:1918253	
16112	MGI:1914807	MP:0005391,MP:0005389,MP:0005379,MP:0005376,MP:0010771
